"data_partida","mandante","estado_mandante","time_fora","estado_time_fora","gols_mandante","gols_time_fora","temporada","rodada"
2011-07-28 00:00:00,"Ceará","","Athletico-PR","PR",2,1,2011,12
2011-07-30 00:00:00,"Cruzeiro","","Botafogo","",0,1,2011,13
2011-07-30 00:00:00,"Flamengo","","Grêmio","",2,0,2011,13
2011-07-30 00:00:00,"Palmeiras","","Atlético-MG","MG",3,2,2011,13
2011-07-31 00:00:00,"Fluminense","","Ceará","",4,0,2011,13
2011-07-31 00:00:00,"Avaí","","Corinthians","",3,2,2011,13
2011-07-31 00:00:00,"Internacional","","Atlético-GO","GO",0,0,2011,13
2011-07-31 00:00:00,"São Paulo","","Vasco","",0,2,2011,13
2011-07-31 00:00:00,"Bahia","","Figueirense","",3,1,2011,13
2011-07-31 00:00:00,"América-MG","MG","Coritiba","",1,3,2011,13
2011-07-31 00:00:00,"Athletico-PR","PR","Santos","",3,2,2011,13
2011-08-03 00:00:00,"Ceará","","Avaí","",0,3,2011,14
2011-08-03 00:00:00,"Figueirense","","Botafogo","",2,0,2011,14
2011-08-03 00:00:00,"Grêmio","","Atlético-MG","MG",2,2,2011,14
2011-08-03 00:00:00,"Corinthians","","América-MG","MG",2,1,2011,14
2011-08-03 00:00:00,"Cruzeiro","","Flamengo","",0,1,2011,14
2011-08-03 00:00:00,"Coritiba","","Palmeiras","",1,1,2011,14
2011-08-03 00:00:00,"Vasco","","Santos","",2,0,2011,14
2011-08-04 00:00:00,"São Paulo","","Bahia","",3,0,2011,14
2011-08-04 00:00:00,"Atlético-GO","GO","Athletico-PR","PR",0,3,2011,14
2011-08-04 00:00:00,"Fluminense","","Internacional","",2,0,2011,14
2011-08-06 00:00:00,"Flamengo","","Coritiba","",1,0,2011,15
2011-08-06 00:00:00,"Palmeiras","","Grêmio","",0,0,2011,15
2011-08-06 00:00:00,"Atlético-MG","MG","Figueirense","",1,2,2011,15
2011-08-07 00:00:00,"Santos","","Ceará","",1,0,2011,15
2011-08-07 00:00:00,"Athletico-PR","PR","Corinthians","",1,1,2011,15
2011-08-07 00:00:00,"Internacional","","Cruzeiro","",3,2,2011,15
2011-08-07 00:00:00,"América-MG","MG","Fluminense","",3,0,2011,15
2011-08-07 00:00:00,"Bahia","","Atlético-GO","GO",2,1,2011,15
2011-08-07 00:00:00,"Avaí","","São Paulo","",1,2,2011,15
2011-08-07 00:00:00,"Botafogo","","Vasco","",4,0,2011,15
2011-08-13 00:00:00,"Cruzeiro","","Avaí","",5,0,2011,16
2011-08-13 00:00:00,"Atlético-GO","GO","Santos","",2,0,2011,16
2011-08-13 00:00:00,"São Paulo","","Athletico-PR","PR",2,2,2011,16
2011-08-13 00:00:00,"Botafogo","","América-MG","MG",4,2,2011,16
2011-08-14 00:00:00,"Figueirense","","Flamengo","",2,2,2011,16
2011-08-14 00:00:00,"Corinthians","","Ceará","",2,2,2011,16
2011-08-14 00:00:00,"Vasco","","Palmeiras","",1,0,2011,16
2011-08-14 00:00:00,"Coritiba","","Atlético-MG","MG",3,0,2011,16
2011-08-14 00:00:00,"Bahia","","Internacional","",1,1,2011,16
2011-08-14 00:00:00,"Grêmio","","Fluminense","",2,1,2011,16
2011-08-17 00:00:00,"Athletico-PR","PR","Cruzeiro","",2,1,2011,17
2011-08-17 00:00:00,"Fluminense","","Figueirense","",3,0,2011,17
2011-08-17 00:00:00,"Avaí","","Vasco","",0,2,2011,17
2011-08-17 00:00:00,"Ceará","","Grêmio","",3,0,2011,17
2011-08-17 00:00:00,"Internacional","","Botafogo","",1,0,2011,17
2011-08-17 00:00:00,"Santos","","Coritiba","",2,3,2011,17
2011-08-17 00:00:00,"Atlético-MG","MG","Corinthians","",2,3,2011,17
2011-08-18 00:00:00,"Palmeiras","","Bahia","",1,1,2011,17
2011-08-18 00:00:00,"América-MG","MG","São Paulo","",1,1,2011,17
2011-08-18 00:00:00,"Flamengo","","Atlético-GO","GO",1,4,2011,17
2011-08-20 00:00:00,"Cruzeiro","","Ceará","",1,0,2011,18
2011-08-20 00:00:00,"Botafogo","","Atlético-MG","MG",3,1,2011,18
2011-08-20 00:00:00,"Corinthians","","Figueirense","",0,2,2011,18
2011-08-21 00:00:00,"Avaí","","Coritiba","",0,0,2011,18
2011-08-21 00:00:00,"Internacional","","Flamengo","",2,2,2011,18
2011-08-21 00:00:00,"São Paulo","","Palmeiras","",1,1,2011,18
2011-08-21 00:00:00,"Atlético-GO","GO","Grêmio","",1,0,2011,18
2011-08-21 00:00:00,"Bahia","","Santos","",1,2,2011,18
2011-08-21 00:00:00,"Vasco","","Fluminense","",1,1,2011,18
2011-08-21 00:00:00,"Athletico-PR","PR","América-MG","MG",2,2,2011,18
2011-08-27 00:00:00,"América-MG","MG","Atlético-GO","GO",1,2,2011,19
2011-08-27 00:00:00,"Coritiba","","Athletico-PR","PR",1,1,2011,19
2011-08-27 00:00:00,"Fluminense","","Botafogo","",1,2,2011,19
2011-08-28 00:00:00,"Flamengo","","Vasco","",0,0,2011,19
2011-08-28 00:00:00,"Grêmio","","Internacional","",2,1,2011,19
2011-08-28 00:00:00,"Santos","","São Paulo","",1,1,2011,19
2011-08-28 00:00:00,"Palmeiras","","Corinthians","",2,1,2011,19
2011-08-28 00:00:00,"Ceará","","Bahia","",3,0,2011,19
2011-08-28 00:00:00,"Atlético-MG","MG","Cruzeiro","",1,2,2011,19
2011-08-28 00:00:00,"Figueirense","","Avaí","",2,3,2011,19
2011-08-31 00:00:00,"Vasco","","Ceará","",3,1,2011,20
2011-08-31 00:00:00,"Corinthians","","Grêmio","",3,2,2011,20
2011-08-31 00:00:00,"Athletico-PR","PR","Atlético-MG","MG",0,1,2011,20
2011-08-31 00:00:00,"Atlético-GO","GO","Coritiba","",3,1,2011,20
2011-08-31 00:00:00,"Cruzeiro","","Figueirense","",2,4,2011,20
2011-08-31 00:00:00,"São Paulo","","Fluminense","",1,2,2011,20
2011-08-31 00:00:00,"Botafogo","","Palmeiras","",3,1,2011,20
2011-08-31 00:00:00,"Avaí","","Flamengo","",3,2,2011,20
2011-08-31 00:00:00,"Internacional","","Santos","",3,3,2011,20
2011-09-01 00:00:00,"Bahia","","América-MG","MG",0,0,2011,20
2011-09-03 00:00:00,"Fluminense","","Atlético-GO","GO",3,2,2011,21
2011-09-03 00:00:00,"Atlético-MG","MG","Avaí","",2,0,2011,21
2011-09-03 00:00:00,"Figueirense","","São Paulo","",1,2,2011,21
2011-09-04 00:00:00,"Flamengo","","Bahia","",1,3,2011,21
2011-09-04 00:00:00,"América-MG","MG","Vasco","",4,1,2011,21
2011-09-04 00:00:00,"Coritiba","","Corinthians","",1,0,2011,21
2011-09-04 00:00:00,"Grêmio","","Athletico-PR","PR",4,0,2011,21
2011-09-04 00:00:00,"Palmeiras","","Cruzeiro","",1,1,2011,21
2011-09-04 00:00:00,"Ceará","","Internacional","",1,1,2011,21
2011-10-19 00:00:00,"Santos","","Botafogo","",2,0,2011,21
2011-09-07 00:00:00,"Botafogo","","Ceará","",4,0,2011,22
2011-09-07 00:00:00,"São Paulo","","Atlético-MG","MG",2,1,2011,22
2011-09-07 00:00:00,"Avaí","","Santos","",1,2,2011,22
2011-09-07 00:00:00,"Internacional","","América-MG","MG",4,2,2011,22
2011-09-07 00:00:00,"Atlético-GO","GO","Figueirense","",1,1,2011,22
2011-09-07 00:00:00,"Cruzeiro","","Fluminense","",1,2,2011,22
2011-09-07 00:00:00,"Athletico-PR","PR","Palmeiras","",2,2,2011,22
2011-09-08 00:00:00,"Vasco","","Coritiba","",2,0,2011,22
2011-09-08 00:00:00,"Bahia","","Grêmio","",1,2,2011,22
2011-09-08 00:00:00,"Corinthians","","Flamengo","",2,1,2011,22
2011-09-10 00:00:00,"América-MG","MG","Avaí","",2,2,2011,23
2011-09-10 00:00:00,"Santos","","Cruzeiro","",1,0,2011,23
2011-09-11 00:00:00,"Figueirense","","Vasco","",1,1,2011,23
2011-09-11 00:00:00,"Fluminense","","Corinthians","",1,0,2011,23
2011-09-11 00:00:00,"Coritiba","","Botafogo","",5,0,2011,23
2011-09-11 00:00:00,"Palmeiras","","Internacional","",0,3,2011,23
2011-09-11 00:00:00,"Ceará","","Atlético-GO","GO",1,1,2011,23
2011-09-11 00:00:00,"Grêmio","","São Paulo","",1,0,2011,23
2011-09-11 00:00:00,"Flamengo","","Athletico-PR","PR",1,2,2011,23
2011-09-11 00:00:00,"Atlético-MG","MG","Bahia","",2,0,2011,23
2011-09-17 00:00:00,"Vasco","","Grêmio","",4,0,2011,24
2011-09-17 00:00:00,"São Paulo","","Ceará","",4,0,2011,24
2011-09-17 00:00:00,"Atlético-GO","GO","Atlético-MG","MG",1,0,2011,24
2011-09-18 00:00:00,"Bahia","","Fluminense","",3,0,2011,24
2011-09-18 00:00:00,"Botafogo","","Flamengo","",1,1,2011,24
2011-09-18 00:00:00,"Avaí","","Palmeiras","",1,1,2011,24
2011-09-18 00:00:00,"Corinthians","","Santos","",1,3,2011,24
2011-09-18 00:00:00,"Athletico-PR","PR","Figueirense","",0,0,2011,24
2011-09-18 00:00:00,"Cruzeiro","","América-MG","MG",0,0,2011,24
2011-09-18 00:00:00,"Internacional","","Coritiba","",1,1,2011,24
2011-09-21 00:00:00,"Fluminense","","Avaí","",3,1,2011,25
2011-09-21 00:00:00,"Bahia","","Athletico-PR","PR",1,0,2011,25
2011-09-21 00:00:00,"Coritiba","","Cruzeiro","",2,1,2011,25
2011-09-21 00:00:00,"América-MG","MG","Santos","",1,2,2011,25
2011-09-21 00:00:00,"Atlético-MG","MG","Flamengo","",1,1,2011,25
2011-09-21 00:00:00,"São Paulo","","Corinthians","",0,0,2011,25
2011-09-21 00:00:00,"Figueirense","","Internacional","",1,1,2011,25
2011-09-22 00:00:00,"Palmeiras","","Ceará","",1,0,2011,25
2011-09-22 00:00:00,"Grêmio","","Botafogo","",0,1,2011,25
2011-09-22 00:00:00,"Vasco","","Atlético-GO","GO",1,1,2011,25
2011-09-24 00:00:00,"Santos","","Figueirense","",2,3,2011,26
2011-09-24 00:00:00,"Flamengo","","América-MG","MG",2,1,2011,26
2011-09-24 00:00:00,"Athletico-PR","PR","Fluminense","",1,1,2011,26
2011-09-25 00:00:00,"Cruzeiro","","Vasco","",0,3,2011,26
2011-09-25 00:00:00,"Avaí","","Grêmio","",1,2,2011,26
2011-09-25 00:00:00,"Botafogo","","São Paulo","",2,2,2011,26
2011-09-25 00:00:00,"Corinthians","","Bahia","",1,0,2011,26
2011-09-25 00:00:00,"Internacional","","Atlético-MG","MG",2,1,2011,26
2011-09-25 00:00:00,"Ceará","","Coritiba","",3,2,2011,26
2011-09-25 00:00:00,"Atlético-GO","GO","Palmeiras","",1,1,2011,26
2011-10-02 00:00:00,"Bahia","","Avaí","",3,2,2011,27
2011-10-02 00:00:00,"Fluminense","","Santos","",3,2,2011,27
2011-10-02 00:00:00,"Palmeiras","","América-MG","MG",1,1,2011,27
2011-10-02 00:00:00,"Atlético-MG","MG","Ceará","",1,1,2011,27
2011-10-02 00:00:00,"Athletico-PR","PR","Internacional","",2,0,2011,27
2011-10-02 00:00:00,"Figueirense","","Coritiba","",0,0,2011,27
2011-10-02 00:00:00,"São Paulo","","Flamengo","",1,2,2011,27
2011-10-02 00:00:00,"Vasco","","Corinthians","",2,2,2011,27
2011-10-02 00:00:00,"Atlético-GO","GO","Botafogo","",2,0,2011,27
2011-10-02 00:00:00,"Grêmio","","Cruzeiro","",2,0,2011,27
2011-10-05 00:00:00,"Cruzeiro","","São Paulo","",3,3,2011,28
2011-10-08 00:00:00,"Corinthians","","Atlético-GO","GO",3,0,2011,28
2011-10-08 00:00:00,"Coritiba","","Grêmio","",2,0,2011,28
2011-10-08 00:00:00,"Avaí","","Athletico-PR","PR",3,0,2011,28
2011-10-08 00:00:00,"América-MG","MG","Atlético-MG","MG",0,0,2011,28
2011-10-08 00:00:00,"Santos","","Palmeiras","",1,0,2011,28
2011-10-08 00:00:00,"Botafogo","","Bahia","",2,2,2011,28
2011-10-08 00:00:00,"Ceará","","Figueirense","",1,1,2011,28
2011-10-08 00:00:00,"Internacional","","Vasco","",3,0,2011,28
2011-10-08 00:00:00,"Flamengo","","Fluminense","",3,2,2011,28
2011-10-12 00:00:00,"Bahia","","Cruzeiro","",0,0,2011,29
2011-10-12 00:00:00,"Atlético-MG","MG","Santos","",2,1,2011,29
2011-10-12 00:00:00,"Grêmio","","Figueirense","",1,3,2011,29
2011-10-12 00:00:00,"Avaí","","Atlético-GO","GO",2,2,2011,29
2011-10-12 00:00:00,"Athletico-PR","PR","Vasco","",2,2,2011,29
2011-10-12 00:00:00,"Fluminense","","Coritiba","",3,1,2011,29
2011-10-12 00:00:00,"Corinthians","","Botafogo","",0,2,2011,29
2011-10-12 00:00:00,"América-MG","MG","Ceará","",4,1,2011,29
2011-10-12 00:00:00,"São Paulo","","Internacional","",0,0,2011,29
2011-10-12 00:00:00,"Flamengo","","Palmeiras","",1,1,2011,29
2011-10-15 00:00:00,"Figueirense","","América-MG","MG",2,1,2011,30
2011-10-15 00:00:00,"Ceará","","Flamengo","",0,1,2011,30
2011-10-16 00:00:00,"Botafogo","","Athletico-PR","PR",2,0,2011,30
2011-10-16 00:00:00,"Coritiba","","Bahia","",0,0,2011,30
2011-10-16 00:00:00,"Palmeiras","","Fluminense","",1,2,2011,30
2011-10-16 00:00:00,"Internacional","","Avaí","",4,2,2011,30
2011-10-16 00:00:00,"Atlético-GO","GO","São Paulo","",3,0,2011,30
2011-10-16 00:00:00,"Santos","","Grêmio","",0,1,2011,30
2011-10-16 00:00:00,"Cruzeiro","","Corinthians","",0,1,2011,30
2011-10-16 00:00:00,"Vasco","","Atlético-MG","MG",2,0,2011,30
2011-10-23 00:00:00,"São Paulo","","Coritiba","",0,0,2011,31
2011-10-23 00:00:00,"Flamengo","","Santos","",1,1,2011,31
2011-10-23 00:00:00,"Palmeiras","","Figueirense","",1,2,2011,31
2011-10-23 00:00:00,"América-MG","MG","Grêmio","",2,2,2011,31
2011-10-23 00:00:00,"Cruzeiro","","Atlético-GO","GO",3,2,2011,31
2011-10-23 00:00:00,"Bahia","","Vasco","",0,2,2011,31
2011-10-23 00:00:00,"Fluminense","","Atlético-MG","MG",0,2,2011,31
2011-10-23 00:00:00,"Athletico-PR","PR","Ceará","",1,0,2011,31
2011-10-23 00:00:00,"Internacional","","Corinthians","",1,1,2011,31
2011-10-23 00:00:00,"Avaí","","Botafogo","",3,2,2011,31
2011-10-30 00:00:00,"Ceará","","Fluminense","",1,2,2011,32
2011-10-30 00:00:00,"Vasco","","São Paulo","",0,0,2011,32
2011-10-30 00:00:00,"Santos","","Athletico-PR","PR",4,1,2011,32
2011-10-30 00:00:00,"Botafogo","","Cruzeiro","",1,0,2011,32
2011-10-30 00:00:00,"Grêmio","","Flamengo","",4,2,2011,32
2011-10-30 00:00:00,"Atlético-GO","GO","Internacional","",0,1,2011,32
2011-10-30 00:00:00,"Atlético-MG","MG","Palmeiras","",2,1,2011,32
2011-10-30 00:00:00,"Coritiba","","América-MG","MG",3,1,2011,32
2011-10-30 00:00:00,"Corinthians","","Avaí","",2,1,2011,32
2011-10-30 00:00:00,"Figueirense","","Bahia","",2,1,2011,32
2011-11-06 00:00:00,"Santos","","Vasco","",2,0,2011,33
2011-11-06 00:00:00,"Athletico-PR","PR","Atlético-GO","GO",2,1,2011,33
2011-11-06 00:00:00,"Internacional","","Fluminense","",1,2,2011,33
2011-11-06 00:00:00,"Atlético-MG","MG","Grêmio","",2,0,2011,33
2011-11-06 00:00:00,"Flamengo","","Cruzeiro","",5,1,2011,33
2011-11-06 00:00:00,"América-MG","MG","Corinthians","",2,1,2011,33
2011-11-06 00:00:00,"Bahia","","São Paulo","",4,3,2011,33
2011-11-06 00:00:00,"Avaí","","Ceará","",1,2,2011,33
2011-11-06 00:00:00,"Botafogo","","Figueirense","",0,1,2011,33
2011-11-06 00:00:00,"Palmeiras","","Coritiba","",0,2,2011,33
2011-11-13 00:00:00,"Fluminense","","América-MG","MG",1,2,2011,34
2011-11-13 00:00:00,"Ceará","","Santos","",2,3,2011,34
2011-11-13 00:00:00,"Atlético-GO","GO","Bahia","",0,1,2011,34
2011-11-13 00:00:00,"Figueirense","","Atlético-MG","MG",2,1,2011,34
2011-11-13 00:00:00,"Cruzeiro","","Internacional","",1,0,2011,34
2011-11-13 00:00:00,"Corinthians","","Athletico-PR","PR",2,1,2011,34
2011-11-13 00:00:00,"Coritiba","","Flamengo","",2,0,2011,34
2011-11-13 00:00:00,"Grêmio","","Palmeiras","",2,2,2011,34
2011-11-13 00:00:00,"Vasco","","Botafogo","",2,0,2011,34
2011-11-13 00:00:00,"São Paulo","","Avaí","",2,0,2011,34
2011-11-16 00:00:00,"Palmeiras","","Vasco","",1,1,2011,35
2011-11-16 00:00:00,"Ceará","","Corinthians","",0,1,2011,35
2011-11-16 00:00:00,"Avaí","","Cruzeiro","",0,0,2011,35
2011-11-16 00:00:00,"Athletico-PR","PR","São Paulo","",1,0,2011,35
2011-11-16 00:00:00,"América-MG","MG","Botafogo","",2,1,2011,35
2011-11-16 00:00:00,"Atlético-MG","MG","Coritiba","",2,1,2011,35
2011-11-16 00:00:00,"Internacional","","Bahia","",1,0,2011,35
2011-11-16 00:00:00,"Fluminense","","Grêmio","",5,4,2011,35
2011-11-16 00:00:00,"Santos","","Atlético-GO","GO",1,1,2011,35
2011-11-16 00:00:00,"Flamengo","","Figueirense","",0,0,2011,35
2011-11-20 00:00:00,"São Paulo","","América-MG","MG",3,1,2011,36
2011-11-20 00:00:00,"Vasco","","Avaí","",2,0,2011,36
2011-11-20 00:00:00,"Grêmio","","Ceará","",1,3,2011,36
2011-11-20 00:00:00,"Corinthians","","Atlético-MG","MG",2,1,2011,36
2011-11-20 00:00:00,"Figueirense","","Fluminense","",0,4,2011,36
2011-11-20 00:00:00,"Coritiba","","Santos","",1,0,2011,36
2011-11-20 00:00:00,"Botafogo","","Internacional","",1,2,2011,36
2011-11-20 00:00:00,"Atlético-GO","GO","Flamengo","",0,0,2011,36
2011-11-20 00:00:00,"Bahia","","Palmeiras","",0,2,2011,36
2011-11-20 00:00:00,"Cruzeiro","","Athletico-PR","PR",1,1,2011,36
2011-11-27 00:00:00,"Ceará","","Cruzeiro","",2,2,2011,37
2011-11-27 00:00:00,"Atlético-MG","MG","Botafogo","",4,0,2011,37
2011-11-27 00:00:00,"Santos","","Bahia","",1,1,2011,37
2011-11-27 00:00:00,"Grêmio","","Atlético-GO","GO",2,2,2011,37
2011-11-27 00:00:00,"Coritiba","","Avaí","",1,0,2011,37
2011-11-27 00:00:00,"Figueirense","","Corinthians","",0,1,2011,37
2011-11-27 00:00:00,"Palmeiras","","São Paulo","",1,0,2011,37
2011-11-27 00:00:00,"Flamengo","","Internacional","",1,0,2011,37
2011-11-27 00:00:00,"América-MG","MG","Athletico-PR","PR",2,1,2011,37
2011-11-27 00:00:00,"Fluminense","","Vasco","",1,2,2011,37
2011-12-04 00:00:00,"Botafogo","","Fluminense","",1,1,2011,38
2011-12-04 00:00:00,"Corinthians","","Palmeiras","",0,0,2011,38
2011-12-04 00:00:00,"Vasco","","Flamengo","",1,1,2011,38
2011-12-04 00:00:00,"Avaí","","Figueirense","",1,1,2011,38
2011-12-04 00:00:00,"Cruzeiro","","Atlético-MG","MG",6,1,2011,38
2011-12-04 00:00:00,"Athletico-PR","PR","Coritiba","",1,0,2011,38
2011-12-04 00:00:00,"Internacional","","Grêmio","",1,0,2011,38
2011-12-04 00:00:00,"Bahia","","Ceará","",2,1,2011,38
2011-12-04 00:00:00,"Atlético-GO","GO","América-MG","MG",5,1,2011,38
2011-12-04 00:00:00,"São Paulo","","Santos","",4,1,2011,38
2012-05-19 00:00:00,"Palmeiras","","Portuguesa","",1,1,2012,1
2012-05-19 00:00:00,"Sport","","Flamengo","",1,1,2012,1
2012-05-19 00:00:00,"Figueirense","","Náutico","",2,1,2012,1
2012-05-20 00:00:00,"Botafogo","","São Paulo","",4,2,2012,1
2012-05-20 00:00:00,"Corinthians","","Fluminense","",0,1,2012,1
2012-05-20 00:00:00,"Internacional","","Coritiba","",2,0,2012,1
2012-05-20 00:00:00,"Ponte Preta","","Atlético-MG","MG",0,1,2012,1
2012-05-20 00:00:00,"Cruzeiro","","Atlético-GO","GO",0,0,2012,1
2012-05-20 00:00:00,"Bahia","","Santos","",0,0,2012,1
2012-05-20 00:00:00,"Vasco","","Grêmio","",2,1,2012,1
2012-05-26 00:00:00,"Atlético-GO","GO","Ponte Preta","",1,1,2012,2
2012-05-26 00:00:00,"Flamengo","","Internacional","",3,3,2012,2
2012-05-26 00:00:00,"Portuguesa","","Vasco","",0,1,2012,2
2012-05-26 00:00:00,"Náutico","","Cruzeiro","",0,0,2012,2
2012-05-27 00:00:00,"Atlético-MG","MG","Corinthians","",1,0,2012,2
2012-05-27 00:00:00,"Coritiba","","Botafogo","",2,3,2012,2
2012-05-27 00:00:00,"Santos","","Sport","",0,0,2012,2
2012-05-27 00:00:00,"São Paulo","","Bahia","",1,0,2012,2
2012-05-27 00:00:00,"Fluminense","","Figueirense","",2,2,2012,2
2012-05-27 00:00:00,"Grêmio","","Palmeiras","",1,0,2012,2
2012-06-06 00:00:00,"Atlético-GO","GO","Grêmio","",0,1,2012,3
2012-06-06 00:00:00,"Sport","","Palmeiras","",2,1,2012,3
2012-06-06 00:00:00,"Vasco","","Náutico","",4,2,2012,3
2012-06-06 00:00:00,"Atlético-MG","MG","Bahia","",1,1,2012,3
2012-06-06 00:00:00,"Coritiba","","Portuguesa","",2,0,2012,3
2012-06-06 00:00:00,"Internacional","","São Paulo","",1,0,2012,3
2012-06-06 00:00:00,"Santos","","Fluminense","",1,1,2012,3
2012-06-06 00:00:00,"Ponte Preta","","Flamengo","",2,2,2012,3
2012-06-07 00:00:00,"Corinthians","","Figueirense","",1,1,2012,3
2012-06-07 00:00:00,"Botafogo","","Cruzeiro","",2,3,2012,3
2012-06-09 00:00:00,"Flamengo","","Coritiba","",3,1,2012,4
2012-06-09 00:00:00,"Portuguesa","","Atlético-GO","GO",2,0,2012,4
2012-06-09 00:00:00,"Palmeiras","","Atlético-MG","MG",0,1,2012,4
2012-06-10 00:00:00,"São Paulo","","Santos","",1,0,2012,4
2012-06-10 00:00:00,"Bahia","","Vasco","",1,2,2012,4
2012-06-10 00:00:00,"Fluminense","","Internacional","",0,0,2012,4
2012-06-10 00:00:00,"Grêmio","","Corinthians","",2,0,2012,4
2012-06-10 00:00:00,"Figueirense","","Ponte Preta","",0,0,2012,4
2012-06-10 00:00:00,"Náutico","","Botafogo","",3,2,2012,4
2012-06-10 00:00:00,"Cruzeiro","","Sport","",1,0,2012,4
2012-06-16 00:00:00,"São Paulo","","Atlético-MG","MG",1,0,2012,5
2012-06-16 00:00:00,"Internacional","","Botafogo","",1,2,2012,5
2012-06-16 00:00:00,"Fluminense","","Portuguesa","",4,1,2012,5
2012-06-16 00:00:00,"Cruzeiro","","Figueirense","",1,0,2012,5
2012-06-17 00:00:00,"Bahia","","Sport","",2,1,2012,5
2012-06-17 00:00:00,"Palmeiras","","Vasco","",1,1,2012,5
2012-06-17 00:00:00,"Flamengo","","Santos","",1,0,2012,5
2012-06-17 00:00:00,"Coritiba","","Atlético-GO","GO",3,0,2012,5
2012-06-17 00:00:00,"Náutico","","Grêmio","",1,0,2012,5
2012-06-17 00:00:00,"Ponte Preta","","Corinthians","",1,0,2012,5
2012-06-23 00:00:00,"Atlético-MG","MG","Náutico","",5,1,2012,6
2012-06-23 00:00:00,"Vasco","","Cruzeiro","",1,3,2012,6
2012-06-23 00:00:00,"Portuguesa","","São Paulo","",1,0,2012,6
2012-06-23 00:00:00,"Sport","","Internacional","",0,2,2012,6
2012-06-24 00:00:00,"Corinthians","","Palmeiras","",2,1,2012,6
2012-06-24 00:00:00,"Grêmio","","Flamengo","",2,0,2012,6
2012-06-24 00:00:00,"Figueirense","","Bahia","",1,1,2012,6
2012-06-24 00:00:00,"Botafogo","","Ponte Preta","",1,2,2012,6
2012-06-24 00:00:00,"Santos","","Coritiba","",2,2,2012,6
2012-06-24 00:00:00,"Atlético-GO","GO","Fluminense","",1,4,2012,6
2012-06-30 00:00:00,"Corinthians","","Botafogo","",1,3,2012,7
2012-06-30 00:00:00,"Cruzeiro","","São Paulo","",2,3,2012,7
2012-06-30 00:00:00,"Vasco","","Ponte Preta","",3,2,2012,7
2012-06-30 00:00:00,"Náutico","","Fluminense","",0,2,2012,7
2012-07-01 00:00:00,"Portuguesa","","Santos","",0,0,2012,7
2012-07-01 00:00:00,"Bahia","","Internacional","",1,1,2012,7
2012-07-01 00:00:00,"Coritiba","","Sport","",2,3,2012,7
2012-07-01 00:00:00,"Palmeiras","","Figueirense","",3,1,2012,7
2012-07-01 00:00:00,"Flamengo","","Atlético-GO","GO",3,2,2012,7
2012-07-01 00:00:00,"Grêmio","","Atlético-MG","MG",0,1,2012,7
2012-07-07 00:00:00,"Botafogo","","Bahia","",3,0,2012,8
2012-07-07 00:00:00,"Internacional","","Cruzeiro","",2,1,2012,8
2012-07-07 00:00:00,"Ponte Preta","","Palmeiras","",1,0,2012,8
2012-07-07 00:00:00,"Atlético-GO","GO","Náutico","",0,1,2012,8
2012-07-08 00:00:00,"Fluminense","","Flamengo","",1,0,2012,8
2012-07-08 00:00:00,"São Paulo","","Coritiba","",3,1,2012,8
2012-07-08 00:00:00,"Santos","","Grêmio","",4,2,2012,8
2012-07-08 00:00:00,"Figueirense","","Vasco","",1,1,2012,8
2012-07-08 00:00:00,"Sport","","Corinthians","",1,1,2012,8
2012-07-08 00:00:00,"Atlético-MG","MG","Portuguesa","",2,0,2012,8
2012-07-14 00:00:00,"Figueirense","","Atlético-MG","MG",3,4,2012,9
2012-07-14 00:00:00,"Corinthians","","Náutico","",2,1,2012,9
2012-07-14 00:00:00,"Ponte Preta","","Coritiba","",4,1,2012,9
2012-07-15 00:00:00,"Cruzeiro","","Grêmio","",1,3,2012,9
2012-07-15 00:00:00,"Internacional","","Santos","",0,0,2012,9
2012-07-15 00:00:00,"Bahia","","Flamengo","",1,2,2012,9
2012-07-15 00:00:00,"Botafogo","","Fluminense","",1,1,2012,9
2012-07-15 00:00:00,"Vasco","","Atlético-GO","GO",1,0,2012,9
2012-07-15 00:00:00,"Palmeiras","","São Paulo","",1,1,2012,9
2012-07-15 00:00:00,"Sport","","Portuguesa","",2,1,2012,9
2012-07-18 00:00:00,"Grêmio","","Sport","",3,1,2012,10
2012-07-18 00:00:00,"Santos","","Botafogo","",0,0,2012,10
2012-07-18 00:00:00,"Náutico","","Ponte Preta","",3,0,2012,10
2012-07-18 00:00:00,"Portuguesa","","Cruzeiro","",0,2,2012,10
2012-07-18 00:00:00,"Atlético-MG","MG","Internacional","",3,1,2012,10
2012-07-18 00:00:00,"São Paulo","","Vasco","",0,1,2012,10
2012-07-18 00:00:00,"Flamengo","","Corinthians","",0,3,2012,10
2012-07-19 00:00:00,"Atlético-GO","GO","Figueirense","",3,2,2012,10
2012-07-19 00:00:00,"Fluminense","","Bahia","",4,0,2012,10
2012-07-19 00:00:00,"Coritiba","","Palmeiras","",1,1,2012,10
2012-07-21 00:00:00,"Sport","","Atlético-MG","MG",1,4,2012,11
2012-07-21 00:00:00,"Vasco","","Santos","",2,0,2012,11
2012-07-21 00:00:00,"Corinthians","","Portuguesa","",1,1,2012,11
2012-07-22 00:00:00,"Palmeiras","","Náutico","",3,0,2012,11
2012-07-22 00:00:00,"Figueirense","","São Paulo","",0,2,2012,11
2012-07-22 00:00:00,"Cruzeiro","","Flamengo","",1,0,2012,11
2012-07-22 00:00:00,"Internacional","","Atlético-GO","GO",4,1,2012,11
